4000000156656	G1	010496	ROYALTY	0.000448
4000000156675	G1	010496	ROYALTY	0.008935
4000000156690	G1	010496	OVERRIDE	0.002944
4000000215424	G1	010496	ROYALTY	0.001145
4000000215951	G1	001794	ROYALTY	0.000651
4000000215956	G1	001794	ROYALTY	0.000651
4000000237115	G1	010496	ROYALTY	0.003355
4000000237116	G1	010496	ROYALTY	0.003355
4000000237117	G1	010496	ROYALTY	0.003355
4000000254068	G1	008381	ROYALTY	0.010417
4000000254073	G1	008381	ROYALTY	0.010417
4000000254075	G1	008381	ROYALTY	0.003472
4000000254076	G1	008381	ROYALTY	0.003472
4000000254080	G1	008381	ROYALTY	0.003472
4000000254081	G1	008381	ROYALTY	0.008354
4000000254083	G1	008381	ROYALTY	0.010417
4000000254086	G1	008381	ROYALTY	0.010416
4000000260880	G1	035629	ROYALTY	0.000683
4000000260906	G1	035629	ROYALTY	0.000562
4000000260983	G1	035629	ROYALTY	0.000562
4000000262013	G1	010496	ROYALTY	0.003472
4000000262021	G1	010496	ROYALTY	0.003472
4000000262358	G1	010496	ROYALTY	0.014096
4000000266439	G1	010496	ROYALTY	0.015841
4000000271092	G1	007666	ROYALTY	0.005551
4000000271093	G1	007666	ROYALTY	0.001110
4000000271095	G1	007666	ROYALTY	0.001110
4000000271096	G1	007666	ROYALTY	0.001110
4000000271097	G1	007666	ROYALTY	0.004232
4000000271098	G1	007666	ROYALTY	0.005551
4000000271100	G1	007666	ROYALTY	0.005551
4000000271101	G1	007666	ROYALTY	0.005551
4000000271177	G1	010496	ROYALTY	0.000871
4000000271178	G1	010496	ROYALTY	0.000871
4000000271894	G1	010496	ROYALTY	0.001653
4000000271896	G1	010496	ROYALTY	0.000761
4000000271938	G1	010496	ROYALTY	0.000922
4000000271953	G1	010496	ROYALTY	0.000571
4000000272217	G1	010496	ROYALTY	0.000759
4000000272223	G1	010496	ROYALTY	0.000533
4000000273755	G1	010496	ROYALTY	0.000349
4000000273765	G1	010496	ROYALTY	0.003531
4000000281229	G1	010496	ROYALTY	0.003516
4000000281256	G1	010496	ROYALTY	0.002344
4000000281268	G1	010496	ROYALTY	0.004687
4000000281278	G1	010496	ROYALTY	0.004688
4000000284650	G1	068752	ROYALTY	0.000273
4000000285710	G1	010496	ROYALTY	0.000252
4000000285711	G1	010496	ROYALTY	0.000252
4000000286154	G1	010496	ROYALTY	0.000310
4000000286156	G1	010496	ROYALTY	0.000310
4000000286162	G1	010496	ROYALTY	0.000670
4000000286163	G1	010496	ROYALTY	0.000670
4000000286167	G1	010496	ROYALTY	0.000730
4000000286168	G1	010496	ROYALTY	0.000730
4000000286172	G1	010496	ROYALTY	0.000335
4000000286173	G1	010496	ROYALTY	0.000335
4000000290698	G1	010496	ROYALTY	0.000286
4000000290700	G1	010496	ROYALTY	0.000286
4000000297824	G1	006895	ROYALTY	0.005859
4000000297828	G1	006895	ROYALTY	0.005859
4000000297830	G1	006895	ROYALTY	0.005859
4000000297832	G1	006895	ROYALTY	0.005859
4000000297992	G1	010496	ROYALTY	0.001271
4000000299043	G1	010496	ROYALTY	0.000165
4000000299055	G1	010496	ROYALTY	0.000165
